2000-1-507	131013-81-5
97-1-134 (1)	20405-64-5
97-1-134 (1)	20541-49-5
97-1-134 (1)	20601-83-6
97-1-134 (1)	20960-77-4
97-1-134 (1)	21198-79-8
97-1-134 (1)	21559-14-8
97-1-134 (1)	2179-79-5
97-1-134 (1)	22541-55-5
97-1-134 (1)	24493-83-2
97-1-134 (1)	24493-84-3
97-1-134 (1)	24495-43-0
97-1-134 (1)	24495-59-8
97-1-134 (1)	24687-31-8
97-1-134 (1)	24687-35-2
97-1-134 (1)	25425-97-2
97-1-134 (1)	25468-09-1
97-1-134 (1)	2574-71-2
97-1-134 (1)	2578-28-1
97-1-134 (1)	25930-79-4
97-1-134 (1)	26046-90-2
97-1-134 (1)	26271-85-2
97-1-134 (1)	2697-61-2
97-1-134 (1)	26970-82-1
97-1-134 (1)	272-30-0
97-1-134 (1)	273-15-4
97-1-134 (1)	2777-58-4
97-1-134 (1)	2786-43-8
97-1-134 (1)	2818-88-4
97-1-134 (1)	2818-89-5
97-1-134 (1)	2870-37-3
97-1-134 (1)	2870-38-4
97-1-134 (1)	288-05-1
97-1-134 (1)	2897-21-4
97-1-134 (1)	29411-74-3
97-1-134 (1)	2946-15-8
97-1-134 (1)	2946-17-0
97-1-134 (1)	2946-20-5
97-1-134 (1)	29621-88-3
97-1-134 (1)	29680-54-4
97-1-134 (1)	31052-43-4
97-1-134 (1)	31052-46-7
97-1-134 (1)	3211-76-5
97-1-134 (1)	32835-25-9
97-1-134 (1)	32835-32-8
97-1-134 (1)	33144-86-4
97-1-134 (1)	33609-19-7
97-1-134 (1)	3425-46-5
97-1-134 (1)	34276-89-6
97-1-134 (1)	34837-55-3
97-1-134 (1)	35350-43-7
97-1-134 (1)	35498-95-4
97-1-134 (1)	36297-89-9
97-1-134 (1)	37256-19-2
97-1-134 (1)	37258-85-8
97-1-134 (1)	37276-15-6
97-1-134 (1)	37359-15-2
97-1-134 (1)	37368-02-8
97-1-134 (1)	37773-02-7
97-1-134 (1)	378784-17-9
97-1-134 (1)	378784-19-1
97-1-134 (1)	38650-20-3
97-1-134 (1)	3878-44-2
97-1-134 (1)	39712-38-4
97-1-134 (1)	39981-05-0
97-1-134 (1)	40093-99-0
97-1-134 (1)	41262-21-9
97-1-134 (1)	42423-89-2
97-1-134 (1)	42905-02-2
97-1-134 (1)	4671-93-6
97-1-134 (1)	4730-83-0
97-1-134 (1)	50378-83-1
97-1-134 (1)	506-80-9
97-1-134 (1)	50829-23-7
97-1-134 (1)	50926-12-0
97-1-134 (1)	50954-17-1
97-1-134 (1)	5117-16-8
97-1-134 (1)	5117-17-9
97-1-134 (1)	51694-22-5
97-1-134 (1)	51799-69-0
97-1-134 (1)	51882-60-1
97-1-134 (1)	52513-84-5
97-1-134 (1)	52685-95-7
97-1-134 (1)	5270-30-4
97-1-134 (1)	5456-28-0
97-1-134 (1)	55259-49-9
97-1-134 (1)	5533-46-0
97-1-134 (1)	55425-27-9
97-1-134 (1)	55811-25-1
97-1-134 (1)	56051-04-8
97-1-134 (1)	56051-08-2
97-1-134 (1)	56093-45-9
97-1-134 (1)	56253-60-2
97-1-134 (1)	5707-04-0
97-1-134 (1)	57673-50-4
97-1-134 (1)	57897-99-1
97-1-134 (1)	58127-88-1
97-1-134 (1)	5819-01-2
97-1-134 (1)	58339-34-7
97-1-134 (1)	593-79-3
97-1-134 (1)	59918-84-2
97-1-134 (1)	60763-24-8
97-1-134 (1)	60860-63-1
97-1-134 (1)	60940-34-3
97-1-134 (1)	62042-25-5
97-1-134 (1)	627-53-2
97-1-134 (1)	628-39-7
97-1-134 (1)	630-10-4
97-1-134 (1)	63149-25-7
97-1-134 (1)	63795-61-9
97-1-134 (1)	63815-64-5
97-1-134 (1)	63815-75-8
97-1-134 (1)	63815-76-9
97-1-134 (1)	63815-80-5
97-1-134 (1)	63815-98-5
97-1-134 (1)	63816-07-9
97-1-134 (1)	63816-14-8
97-1-134 (1)	63816-15-9
97-1-134 (1)	63816-16-0
97-1-134 (1)	63816-17-1
97-1-134 (1)	63870-44-0
97-1-134 (1)	63870-48-4
97-1-134 (1)	63906-49-0
97-1-134 (1)	63906-50-3
97-1-134 (1)	63907-45-9
97-1-134 (1)	63981-20-4
97-1-134 (1)	63981-21-5
97-1-134 (1)	64046-00-0
97-1-134 (1)	645-96-5
97-1-134 (1)	65294-08-8
97-1-134 (1)	66142-22-1
97-1-134 (1)	66455-76-3
97-1-134 (1)	67014-91-9
97-1-134 (1)	67465-26-3
97-1-134 (1)	67711-96-0
97-1-134 (1)	67711-97-1
97-1-134 (1)	67711-98-2
97-1-134 (1)	67711-99-3
97-1-134 (1)	67712-00-9
97-1-134 (1)	67800-88-8
97-1-134 (1)	68413-87-6
97-1-134 (1)	68443-89-0
97-1-134 (1)	68516-47-2
97-1-134 (1)	68541-88-8
97-1-134 (1)	68555-40-8
97-1-134 (1)	68611-66-5
97-1-134 (1)	68758-81-6
97-1-134 (1)	69012-41-5
97-1-134 (1)	69029-55-6
97-1-134 (1)	69029-88-5
97-1-134 (1)	6996-92-5
97-1-134 (1)	70134-26-8
97-1-134 (1)	70679-43-5
97-1-134 (1)	70714-63-5
97-1-134 (1)	70867-60-6
97-1-134 (1)	70942-37-9
97-1-134 (1)	7101-31-7
97-1-134 (1)	71243-75-9
97-1-134 (1)	72491-44-2
97-1-134 (1)	72828-62-7
97-1-134 (1)	7310-87-4
97-1-134 (1)	73506-32-8
97-1-134 (1)	7370-58-3
97-1-134 (1)	74037-18-6
97-1-134 (1)	7446-08-4
97-1-134 (1)	7446-15-3
97-1-134 (1)	7446-17-5
97-1-134 (1)	7446-21-1
97-1-134 (1)	7446-22-2
97-1-134 (1)	7446-34-6
97-1-134 (1)	7488-51-9
97-1-134 (1)	7488-56-4
97-1-134 (1)	75926-26-0
97-1-134 (1)	76213-48-4
97-1-134 (1)	7782-49-2
97-1-134 (1)	7782-82-3
97-1-134 (1)	7783-00-8
97-1-134 (1)	7783-08-6
97-1-134 (1)	7783-19-9
97-1-134 (1)	7783-21-3
97-1-134 (1)	7783-43-9
97-1-134 (1)	7783-79-1
97-1-134 (1)	7784-05-6
97-1-134 (1)	7784-07-8
97-1-134 (1)	7787-41-9
97-1-134 (1)	7789-51-7
97-1-134 (1)	7789-52-8
97-1-134 (1)	7789-65-3
97-1-134 (1)	7790-59-2
97-1-134 (1)	7791-23-3
97-1-134 (1)	83783-61-3
97-1-134 (1)	84255-09-4
97-1-134 (1)	85050-02-8
97-1-134 (1)	85050-03-9
97-1-134 (1)	85539-83-9
97-1-134 (1)	873660-49-2
97-1-134 (1)	879546-05-1
97-1-134 (1)	88608-76-8
97-1-134 (1)	89703-05-9
97-1-134 (1)	90218-42-1
97-1-134 (1)	90466-79-8
97-1-134 (1)	909-64-8
97-1-134 (1)	920-25-2
97-1-134 (1)	92062-13-0
97-1-134 (1)	92128-37-5
97-1-134 (1)	92484-66-7
97-1-134 (1)	93838-99-4
97-1-134 (1)	93839-00-0
97-1-134 (1)	93857-70-6
97-1-134 (1)	93857-89-7
97-1-134 (1)	93964-28-4
97-1-134 (1)	94158-30-2
97-1-134 (1)	94166-38-8
97-1-134 (1)	94166-40-2
97-1-134 (1)	94213-13-5
97-1-134 (1)	95788-45-7
97-1-134 (1)	97507-71-6
97-1-134 (1)	98191-69-6
97-1-134 (1)	988-93-2
97-1-134 (1)	99811-54-8
97-1-134 (1)	RR-00485-3
97-1-134 (1)	RR-00612-2
97-1-134 (1)	RR-01919-2
97-1-134 (1)	RR-04026-6
97-1-134 (1)	RR-04552-3
97-1-134 (1)	RR-14741-1
97-1-134 (1)	RR-14872-1
97-1-134 (1)	RR-34608-7
97-1-134 (1)	RR-34653-2
97-1-134 (1)	RR-35224-9
97-1-134 (1)	RR-35401-8
97-1-134 (1)	RR-35957-9
97-1-134 (1)	RR-36767-9
97-1-134 (1)	RR-37334-2
97-1-134 (1)	RR-37537-1
97-1-134 (1)	RR-38927-5
97-1-134 (1)	RR-42178-3
97-1-134 (1)	RR-42851-3
97-1-134 (1)	RR-43729-6
97-1-134 (1)	RR-43833-5
97-1-134 (1)	RR-45490-0
97-1-134 (1)	RR-46259-9
97-1-134 (1)	RR-46260-2
97-1-134 (1)	RR-46261-3
97-1-134 (1)	RR-56256-1
97-1-134 (1)	UN2630
97-1-134 (2)	7783-07-5
97-1-134 (2)	UN2202
97-1-135	102489-37-2
97-1-135	543-21-5
97-1-136	12200-64-5
97-1-136	1310-73-2
97-1-136	14014-06-3
97-1-136	8012-01-9
97-1-136	UN1823
97-1-136	UN1824
97-1-137	1310-58-3
97-1-137	29857-72-5
97-1-137	71769-53-4
97-1-137	UN1813
97-1-137	UN1814
97-1-138 (1)	15082-85-6
97-1-138 (1)	3644-29-9
97-1-138 (1)	RR-04204-6
97-1-138 (1)	RR-16433-0
97-1-138 (2)	76-87-9
97-1-138 (2)	900-95-8
97-1-139 (1)	1067-97-6
97-1-139 (1)	56-24-6
97-1-139 (1)	994-32-1
97-1-139 (1)	RR-04205-7
97-1-139 (1)	RR-16435-2
97-1-139 (2)	100835-88-9
97-1-139 (2)	101319-72-6
97-1-139 (2)	101319-94-2
97-1-139 (2)	105494-65-3
97-1-139 (2)	10603-63-1
97-1-139 (2)	1067-52-3
97-1-139 (2)	1067-97-6
97-1-139 (2)	12379-54-3
97-1-139 (2)	128093-63-0
97-1-139 (2)	13302-06-2
97-1-139 (2)	13331-52-7
97-1-139 (2)	13387-91-2
97-1-139 (2)	13435-05-7
97-1-139 (2)	14275-57-1
97-1-139 (2)	1461-22-9
97-1-139 (2)	1461-23-0
97-1-139 (2)	147716-03-8
97-1-139 (2)	1528-01-4
97-1-139 (2)	17313-85-8
97-1-139 (2)	17997-47-6
97-1-139 (2)	1983-10-4
97-1-139 (2)	20369-63-5
97-1-139 (2)	2155-70-6
97-1-139 (2)	2179-92-2
97-1-139 (2)	22330-14-9
97-1-139 (2)	23654-14-0
97-1-139 (2)	24124-25-2
97-1-139 (2)	24291-51-8
97-1-139 (2)	24850-33-7
97-1-139 (2)	25711-26-6
97-1-139 (2)	26239-64-5
97-1-139 (2)	26354-15-4
97-1-139 (2)	26354-18-7
97-1-139 (2)	2669-35-4
97-1-139 (2)	26864-39-1
97-1-139 (2)	26896-31-1
97-1-139 (2)	27147-18-8
97-1-139 (2)	27189-59-9
97-1-139 (2)	27605-35-2
97-1-139 (2)	28089-34-1
97-1-139 (2)	28375-10-2
97-1-139 (2)	2857-03-6
97-1-139 (2)	28653-36-3
97-1-139 (2)	28801-69-6
97-1-139 (2)	29457-48-5
97-1-139 (2)	30099-72-0
97-1-139 (2)	30860-66-3
97-1-139 (2)	3090-35-5
97-1-139 (2)	3090-36-6
97-1-139 (2)	31430-86-1
97-1-139 (2)	31732-71-5
97-1-139 (2)	33550-22-0
97-1-139 (2)	3587-18-6
97-1-139 (2)	3644-32-4
97-1-139 (2)	3644-37-9
97-1-139 (2)	3644-38-0
97-1-139 (2)	36631-23-9
97-1-139 (2)	36643-28-4
97-1-139 (2)	3912-86-5
97-1-139 (2)	39637-16-6
97-1-139 (2)	4027-13-8
97-1-139 (2)	4027-14-9
97-1-139 (2)	4027-17-2
97-1-139 (2)	4027-18-3
97-1-139 (2)	4342-30-7
97-1-139 (2)	4342-33-0
97-1-139 (2)	4342-36-3
97-1-139 (2)	4419-22-1
97-1-139 (2)	4644-96-6
97-1-139 (2)	4756-53-0
97-1-139 (2)	4782-29-0
97-1-139 (2)	4808-30-4
97-1-139 (2)	5035-67-6
97-1-139 (2)	5035-68-7
97-1-139 (2)	5107-58-4
97-1-139 (2)	5107-59-5
97-1-139 (2)	53404-82-3
97-1-139 (2)	53466-85-6
97-1-139 (2)	53478-61-8
97-1-139 (2)	5488-45-9
97-1-139 (2)	55410-80-5
97-1-139 (2)	56-35-9
97-1-139 (2)	56-36-0
97-1-139 (2)	56323-17-2
97-1-139 (2)	56573-85-4
97-1-139 (2)	57754-92-4
97-1-139 (2)	5847-48-3
97-1-139 (2)	5847-51-8
97-1-139 (2)	5847-52-9
97-1-139 (2)	5847-53-0
97-1-139 (2)	59020-10-9
97-1-139 (2)	6180-99-0
97-1-139 (2)	6454-35-9
97-1-139 (2)	6517-25-5
97-1-139 (2)	66603-07-4
97-1-139 (2)	66899-70-5
97-1-139 (2)	67057-32-3
97-1-139 (2)	67057-34-5
97-1-139 (2)	67701-37-5
97-1-139 (2)	67772-01-4
97-1-139 (2)	681-99-2
97-1-139 (2)	68725-14-4
97-1-139 (2)	68725-15-5
97-1-139 (2)	688-73-3
97-1-139 (2)	69226-47-7
97-1-139 (2)	7141-19-7
97-1-139 (2)	7342-47-4
97-1-139 (2)	73927-91-0
97-1-139 (2)	73927-93-2
97-1-139 (2)	73927-95-4
97-1-139 (2)	73927-97-6
97-1-139 (2)	73927-98-7
97-1-139 (2)	73940-88-2
97-1-139 (2)	73940-89-3
97-1-139 (2)	7414-81-5
97-1-139 (2)	7437-35-6
97-1-139 (2)	7486-35-3
97-1-139 (2)	75113-35-8
97-1-139 (2)	752-58-9
97-1-139 (2)	7653-28-3
97-1-139 (2)	79403-36-4
97-1-139 (2)	79922-74-0
97-1-139 (2)	813-19-4
97-1-139 (2)	84012-65-7
97-1-139 (2)	84029-40-3
97-1-139 (2)	84712-69-6
97-1-139 (2)	84777-54-8
97-1-139 (2)	84837-25-2
97-1-139 (2)	85409-17-2
97-1-139 (2)	85938-51-8
97-1-139 (2)	85938-52-9
97-1-139 (2)	869901-24-6
97-1-139 (2)	90529-64-9
97-1-139 (2)	90552-67-3
97-1-139 (2)	90552-68-4
97-1-139 (2)	93686-53-4
97-1-139 (2)	93805-32-4
97-1-139 (2)	93841-41-9
97-1-139 (2)	93893-98-2
97-1-139 (2)	93951-53-2
97-1-139 (2)	93965-22-1
97-1-139 (2)	93965-27-6
97-1-139 (2)	94021-54-2
97-1-139 (2)	94042-69-0
97-1-139 (2)	94095-56-4
97-1-139 (2)	94109-31-6
97-1-139 (2)	96446-11-6
97-1-139 (2)	994-71-8
97-1-139 (2)	RR-01198-3
97-1-139 (2)	RR-45114-9
97-1-139 (2)	RR-45115-0
97-1-14	27936-40-9
97-1-14	30583-38-1
97-1-14	333-41-5
97-1-14	65863-03-8
97-1-140 (1)	123720-03-6
97-1-140 (1)	13981-51-6
97-1-140 (1)	13982-78-0
97-1-140 (1)	149038-91-5
97-1-140 (1)	15064-97-8
97-1-140 (1)	15116-82-2
97-1-140 (1)	15756-15-7
97-1-140 (1)	378782-04-8
97-1-140 (1)	378782-05-9
97-1-140 (1)	378782-08-2
97-1-140 (1)	378782-18-4
97-1-140 (1)	51887-47-9
97-1-140 (1)	7439-97-6
97-1-140 (1)	8030-64-6
97-1-140 (1)	8031-27-4
97-1-140 (1)	92355-34-5
97-1-140 (1)	92786-62-4
97-1-140 (1)	UN2809
97-1-140 (2)	100-56-1
97-1-140 (2)	100022-25-1
97-1-140 (2)	1003-26-5
97-1-140 (2)	10031-18-2
97-1-140 (2)	100403-63-2
97-1-140 (2)	10045-94-0
97-1-140 (2)	10048-99-4
97-1-140 (2)	10080-39-4
97-1-140 (2)	100940-62-3
97-1-140 (2)	101043-98-5
97-1-140 (2)	10112-91-1
97-1-140 (2)	10124-48-8
97-1-140 (2)	10136-69-3
97-1-140 (2)	101654-43-7
97-1-140 (2)	101672-18-8
97-1-140 (2)	1017-74-9
97-1-140 (2)	10175-28-7
97-1-140 (2)	10192-55-9
97-1-140 (2)	102-98-7
97-1-140 (2)	102-99-8
97-1-140 (2)	102110-40-7
97-1-140 (2)	102110-57-6
97-1-140 (2)	102110-61-2
97-1-140 (2)	102110-66-7
97-1-140 (2)	10217-65-9
97-1-140 (2)	10217-67-1
97-1-140 (2)	10217-68-2
97-1-140 (2)	102280-93-3
97-1-140 (2)	10271-66-6
97-1-140 (2)	10284-47-6
97-1-140 (2)	10284-48-7
97-1-140 (2)	10284-49-8
97-1-140 (2)	10299-45-3
97-1-140 (2)	103-27-5
97-1-140 (2)	103332-13-4
97-1-140 (2)	103369-15-9
97-1-140 (2)	10338-77-9
97-1-140 (2)	10338-78-0
97-1-140 (2)	10338-79-1
97-1-140 (2)	103399-29-7
97-1-140 (2)	10341-89-6
97-1-140 (2)	103458-15-7
97-1-140 (2)	10361-02-1
97-1-140 (2)	10366-02-6
97-1-140 (2)	10375-56-1
97-1-140 (2)	104-59-6
97-1-140 (2)	104-60-9
97-1-140 (2)	10403-65-3
97-1-140 (2)	10403-66-4
97-1-140 (2)	104114-64-9
97-1-140 (2)	10415-75-5
97-1-140 (2)	1043-49-8
97-1-140 (2)	104325-07-7
97-1-140 (2)	104325-08-8
97-1-140 (2)	104335-53-7
97-1-140 (2)	104339-46-0
97-1-140 (2)	10451-12-4
97-1-140 (2)	10507-38-7
97-1-140 (2)	10507-40-1
97-1-140 (2)	10507-41-2
97-1-140 (2)	10507-42-3
97-1-140 (2)	105260-39-7
97-1-140 (2)	106168-40-5
97-1-140 (2)	107-26-6
97-1-140 (2)	107-27-7
97-1-140 (2)	107-28-8
97-1-140 (2)	1071-39-2
97-1-140 (2)	1077-98-1
97-1-140 (2)	108-07-6
97-1-140 (2)	109-62-6
97-1-140 (2)	11083-41-3
97-1-140 (2)	11110-52-4
97-1-140 (2)	1126-48-3
97-1-140 (2)	113722-57-9
97-1-140 (2)	1142-64-9
97-1-140 (2)	115-09-3
97-1-140 (2)	1184-57-2
97-1-140 (2)	1189-66-8
97-1-140 (2)	1191-80-6
97-1-140 (2)	1192-89-8
97-1-140 (2)	12002-19-6
97-1-140 (2)	12055-37-7
97-1-140 (2)	120674-92-2
97-1-140 (2)	12068-90-5
97-1-140 (2)	12136-15-1
97-1-140 (2)	12145-90-3
97-1-140 (2)	12194-11-5
97-1-140 (2)	122-64-5
97-1-140 (2)	122582-67-6
97-1-140 (2)	12298-67-8
97-1-140 (2)	12328-03-9
97-1-140 (2)	12344-40-0
97-1-140 (2)	123551-50-8
97-1-140 (2)	124-01-6
97-1-140 (2)	124-08-3
97-1-140 (2)	124-82-3
97-1-140 (2)	12508-72-4
97-1-140 (2)	12529-66-7
97-1-140 (2)	12653-71-3
97-1-140 (2)	127026-24-8
97-1-140 (2)	1273-75-2
97-1-140 (2)	127620-35-3
97-1-140 (2)	129-16-8
97-1-140 (2)	129-99-7
97-1-140 (2)	1300-78-3
97-1-140 (2)	13004-83-6
97-1-140 (2)	1310-88-9
97-1-140 (2)	1312-03-4
97-1-140 (2)	131500-00-0
97-1-140 (2)	13170-76-8
97-1-140 (2)	1319-86-4
97-1-140 (2)	1320-80-5
97-1-140 (2)	13222-52-1
97-1-140 (2)	13257-51-7
97-1-140 (2)	13278-80-3
97-1-140 (2)	13294-23-0
97-1-140 (2)	133-58-4
97-1-140 (2)	13302-00-6
97-1-140 (2)	133350-44-4
97-1-140 (2)	133350-45-5
97-1-140 (2)	1334-77-6
97-1-140 (2)	133421-58-6
97-1-140 (2)	1335-31-5
97-1-140 (2)	1336-57-8
97-1-140 (2)	1336-96-5
97-1-140 (2)	13437-80-4
97-1-140 (2)	1344-45-2
97-1-140 (2)	1344-48-5
97-1-140 (2)	13444-75-2
97-1-140 (2)	1345-09-1
97-1-140 (2)	13464-28-3
97-1-140 (2)	13465-31-1
97-1-140 (2)	13465-33-3
97-1-140 (2)	13465-34-4
97-1-140 (2)	13465-37-7
97-1-140 (2)	13766-41-1
97-1-140 (2)	13766-44-4
97-1-140 (2)	138-85-2
97-1-140 (2)	13864-38-5
97-1-140 (2)	13876-85-2
97-1-140 (2)	13932-02-0
97-1-140 (2)	13967-25-4
97-1-140 (2)	13981-51-6
97-1-140 (2)	13982-78-0
97-1-140 (2)	140-20-5
97-1-140 (2)	14024-55-6
97-1-140 (2)	14024-75-0
97-1-140 (2)	14032-92-9
97-1-140 (2)	14066-61-6
97-1-140 (2)	14099-12-8
97-1-140 (2)	141-51-5
97-1-140 (2)	14215-33-9
97-1-140 (2)	14235-86-0
97-1-140 (2)	14239-51-1
97-1-140 (2)	143-36-2
97-1-140 (2)	143197-63-1
97-1-140 (2)	14354-56-4
97-1-140 (2)	14376-09-1
97-1-140 (2)	14459-36-0
97-1-140 (2)	14783-59-6
97-1-140 (2)	148-61-8
97-1-140 (2)	14836-60-3
97-1-140 (2)	14990-20-6
97-1-140 (2)	151-38-2
97-1-140 (2)	152923-45-0
97-1-140 (2)	1537199-53-3
97-1-140 (2)	15375-94-7
97-1-140 (2)	15384-08-4
97-1-140 (2)	15385-57-6
97-1-140 (2)	15385-58-7
97-1-140 (2)	15415-64-2
97-1-140 (2)	155-85-1
97-1-140 (2)	15516-76-4
97-1-140 (2)	156234-43-4
97-1-140 (2)	156234-44-5
97-1-140 (2)	15682-88-9
97-1-140 (2)	15785-93-0
97-1-140 (2)	15829-53-5
97-1-140 (2)	1600-27-7
97-1-140 (2)	16056-34-1
97-1-140 (2)	16056-37-4
97-1-140 (2)	16509-11-8
97-1-140 (2)	16751-55-6
97-1-140 (2)	17048-37-2
97-1-140 (2)	17140-73-7
97-1-140 (2)	175695-12-2
97-1-140 (2)	17774-09-3
97-1-140 (2)	1785-43-9
97-1-140 (2)	178959-28-9
97-1-140 (2)	17974-95-7
97-1-140 (2)	18211-85-3
97-1-140 (2)	18467-88-4
97-1-140 (2)	18832-83-2
97-1-140 (2)	18917-83-4
97-1-140 (2)	18918-06-4
97-1-140 (2)	18918-17-7
97-1-140 (2)	19122-79-3
97-1-140 (2)	19367-79-4
97-1-140 (2)	19447-62-2
97-1-140 (2)	19528-48-4
97-1-140 (2)	19719-72-3
97-1-140 (2)	20223-84-1
97-1-140 (2)	2042-50-4
97-1-140 (2)	20539-85-9
97-1-140 (2)	20564-21-0
97-1-140 (2)	20582-71-2
97-1-140 (2)	20601-83-6
97-1-140 (2)	20632-18-2
97-1-140 (2)	20720-76-7
97-1-140 (2)	20738-78-7
97-1-140 (2)	20883-32-3
97-1-140 (2)	21082-50-8
97-1-140 (2)	21109-99-9
97-1-140 (2)	2117-39-7
97-1-140 (2)	21259-76-7
97-1-140 (2)	21450-81-7
97-1-140 (2)	21908-53-2
97-1-140 (2)	22098-38-0
97-1-140 (2)	22323-45-1
97-1-140 (2)	22330-18-3
97-1-140 (2)	2235-25-8
97-1-140 (2)	22450-90-4
97-1-140 (2)	2279-64-3
97-1-140 (2)	22894-47-9
97-1-140 (2)	22967-92-6
97-1-140 (2)	23319-66-6
97-1-140 (2)	23471-13-8
97-1-140 (2)	23471-23-0
97-1-140 (2)	23483-74-1
97-1-140 (2)	23587-90-8
97-1-140 (2)	2440-29-1
97-1-140 (2)	2440-34-8
97-1-140 (2)	2440-40-6
97-1-140 (2)	2440-42-8
97-1-140 (2)	2440-45-1
97-1-140 (2)	24423-68-5
97-1-140 (2)	24579-90-6
97-1-140 (2)	24579-91-7
97-1-140 (2)	24806-32-4
97-1-140 (2)	2597-92-4
97-1-140 (2)	2597-93-5
97-1-140 (2)	2597-95-7
97-1-140 (2)	2597-97-9
97-1-140 (2)	26037-72-9
97-1-140 (2)	261-57-4
97-1-140 (2)	26114-17-0
97-1-140 (2)	26522-91-8
97-1-140 (2)	26535-94-4
97-1-140 (2)	2654-47-9
97-1-140 (2)	26545-49-3
97-1-140 (2)	26552-50-1
97-1-140 (2)	26579-33-9
97-1-140 (2)	26719-07-3
97-1-140 (2)	2701-61-3
97-1-140 (2)	27228-67-7
97-1-140 (2)	27236-65-3
97-1-140 (2)	27360-58-3
97-1-140 (2)	27575-47-9
97-1-140 (2)	27605-30-7
97-1-140 (2)	27685-51-4
97-1-140 (2)	2777-37-9
97-1-140 (2)	28086-13-7
97-1-140 (2)	2845-00-3
97-1-140 (2)	28752-79-6
97-1-140 (2)	28752-80-9
97-1-140 (2)	28953-04-0
97-1-140 (2)	29053-02-9
97-1-140 (2)	29138-86-1
97-1-140 (2)	2923-15-1
97-1-140 (2)	2949-11-3
97-1-140 (2)	29870-72-2
97-1-140 (2)	3021-39-4
97-1-140 (2)	30366-55-3
97-1-140 (2)	304-90-5
97-1-140 (2)	304656-34-6
97-1-140 (2)	3076-91-3
97-1-140 (2)	31065-88-0
97-1-140 (2)	31224-71-2
97-1-140 (2)	31632-68-5
97-1-140 (2)	31724-50-2
97-1-140 (2)	3198-04-7
97-1-140 (2)	32382-27-7
97-1-140 (2)	32407-99-1
97-1-140 (2)	32701-49-8
97-1-140 (2)	32787-44-3
97-1-140 (2)	3294-57-3
97-1-140 (2)	3294-58-4
97-1-140 (2)	3294-60-8
97-1-140 (2)	33020-34-7
97-1-140 (2)	33445-15-7
97-1-140 (2)	33631-63-9
97-1-140 (2)	3367-28-0
97-1-140 (2)	3367-29-1
97-1-140 (2)	3367-30-4
97-1-140 (2)	3367-31-5
97-1-140 (2)	3367-32-6
97-1-140 (2)	33724-17-3
97-1-140 (2)	33770-60-4
97-1-140 (2)	33960-08-6
97-1-140 (2)	3444-13-1
97-1-140 (2)	3477-28-9
97-1-140 (2)	3570-80-7
97-1-140 (2)	35823-05-3
97-1-140 (2)	3626-13-9
97-1-140 (2)	36568-91-9
97-1-140 (2)	3688-11-7
97-1-140 (2)	37020-93-2
97-1-140 (2)	371-76-6
97-1-140 (2)	37237-15-3
97-1-140 (2)	37297-87-3
97-1-140 (2)	37320-91-5
97-1-140 (2)	37340-23-1
97-1-140 (2)	3810-81-9
97-1-140 (2)	38232-63-2
97-1-140 (2)	39833-87-9
97-1-140 (2)	40138-90-7
97-1-140 (2)	40661-97-0
97-1-140 (2)	4386-35-0
97-1-140 (2)	4387-13-7
97-1-140 (2)	4656-04-6
97-1-140 (2)	4665-55-8
97-1-140 (2)	486-67-9
97-1-140 (2)	492-18-2
97-1-140 (2)	49540-00-3
97-1-140 (2)	498-73-7
97-1-140 (2)	502-39-6
97-1-140 (2)	506-83-2
97-1-140 (2)	5131-56-6
97-1-140 (2)	51312-24-4
97-1-140 (2)	51595-71-2
97-1-140 (2)	51622-02-7
97-1-140 (2)	517-16-8
97-1-140 (2)	51821-32-0
97-1-140 (2)	5185-84-2
97-1-140 (2)	525-30-4
97-1-140 (2)	52795-88-7
97-1-140 (2)	53007-72-0
97-1-140 (2)	53010-52-9
97-1-140 (2)	531-76-0
97-1-140 (2)	5326-00-1
97-1-140 (2)	53282-60-3
97-1-140 (2)	53404-67-4
97-1-140 (2)	53404-68-5
97-1-140 (2)	53404-69-6
97-1-140 (2)	53404-70-9
97-1-140 (2)	53408-91-6
97-1-140 (2)	535-55-7
97-1-140 (2)	53663-14-2
97-1-140 (2)	537-64-4
97-1-140 (2)	538-04-5
97-1-140 (2)	539-43-5
97-1-140 (2)	54-64-8
97-1-140 (2)	54129-03-2
97-1-140 (2)	5416-74-0
97-1-140 (2)	5421-48-7
97-1-140 (2)	5428-90-0
97-1-140 (2)	54295-90-8
97-1-140 (2)	543-63-5
97-1-140 (2)	54428-47-6
97-1-140 (2)	54481-45-7
97-1-140 (2)	55728-51-3
97-1-140 (2)	55939-60-1
97-1-140 (2)	56724-82-4
97-1-140 (2)	5722-59-8
97-1-140 (2)	57363-77-6
97-1-140 (2)	5822-97-9
97-1-140 (2)	583-15-3
97-1-140 (2)	5834-81-1
97-1-140 (2)	584-18-9
97-1-140 (2)	584-43-0
97-1-140 (2)	5857-37-4
97-1-140 (2)	5857-38-5
97-1-140 (2)	5857-39-6
97-1-140 (2)	58570-91-5
97-1-140 (2)	587-85-9
97-1-140 (2)	588-66-9
97-1-140 (2)	589-65-1
97-1-140 (2)	59-85-8
97-1-140 (2)	5902-76-1
97-1-140 (2)	5902-79-4
97-1-140 (2)	5903-10-6
97-1-140 (2)	591-89-9
97-1-140 (2)	592-04-1
97-1-140 (2)	592-63-2
97-1-140 (2)	592-85-8
97-1-140 (2)	593-74-8
